001,003,1300,1301,1308,1309,130a,130d,130f,130k,130l,130n,130p,130s,130t,130v,130x,130y,source,term_type
12185460,ItRAAR,http://id.loc.gov/authorities/names/n92053374,,,,"Collection Pédagogies",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12185563,ItRAAR,http://id.loc.gov/authorities/names/n42033979,,,,"Publikationen des Österreichischen Kulturinstituts in Rom.",,,,,"2. Abteilung,",Quellen,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12186955,ItRAAR,http://id.loc.gov/authorities/names/n00021185,,,,"Colección Diccionarios Maior",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12187009,ItRAAR,http://id.loc.gov/authorities/names/nr2005003243,,,,"Collana Pastorale giovanile e animazione",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12187885,ItRAAR,http://id.loc.gov/authorities/names/n88523361,,,,"Biblioteca di studi storici giulianesi",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12190894,ItRAAR,http://id.loc.gov/authorities/names/no98021347,,,,"Mannheimer Geschichtsblätter.",,,,,,"Neue Folge.;Beiheft",,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12191563,ItRAAR,http://id.loc.gov/authorities/names/n94095477,,,,"Münsterischer Kommentar zum Codex Iuris Canonici.",,,,,,Beiheft,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12192152,ItRAAR,http://id.loc.gov/authorities/names/no2003068687,,,,"Collana di studi della Fondazione Michele Pellegrino",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12192683,ItRAAR,http://id.loc.gov/authorities/names/n98036881,,,,"Biblioteca di studi filosofici (Rubbettino editore)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12192932,ItRAAR,http://id.loc.gov/authorities/names/n86731350,,,,"Biblioteca di storia e cultura meridionale.",,,,,,Saggi,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12193958,ItRAAR,,,,"(Varro, Marcus Terentius, 116-27 a.C.)","Saturae menippeae",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12194451,ItRAAR,,,,"(Menander, comico, 342/41-291 a.C.)",Epitrepontes,,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12196087,ItRAAR,http://id.loc.gov/authorities/names/nr98017952,,,,"Bibliothèque des philosophies",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12198058,ItRAAR,,,,,"Abhandlungen aus dem Gebiet der Auslandskunde (Universität Hamburg)",,,,,,,,,,,,DLC,UNIF_TITLE
12199012,ItRAAR,,,,,"Biblioteca de filozofia culturii românesti",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12199086,ItRAAR,http://id.loc.gov/authorities/names/no99075299,,,,"Bibliothèque d'histoire moderne et contemporaine",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12200541,ItRAAR,http://id.loc.gov/authorities/names/no2004117335,,,,"Collection perspectives ""villes et territoires""",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12200553,ItRAAR,http://id.loc.gov/authorities/names/n2005025609,,,,"Collezione dell'Opera del Duomo di Orvieto",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12201548,ItRAAR,http://id.loc.gov/authorities/names/no2002106972,,,,"Collana di spiritualità e pastorale",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12202379,ItRAAR,http://id.loc.gov/authorities/names/n92042684,,,,"Archivi del collezionismo",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12202724,ItRAAR,http://id.loc.gov/authorities/names/no2004010189,,,,"Collection Perspectives historiques",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12203505,ItRAAR,http://id.loc.gov/authorities/names/n00109787,,,,"Universal Declaration of Human Rights",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12204051,ItRAAR,http://id.loc.gov/authorities/names/no2004090482,,,,"Biblioteca di Segusium",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12206640,ItRAAR,http://id.loc.gov/authorities/names/n92054528,,,,"Universitas (Promociones Publicaciones Universitarias de Barcelona)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12208175,ItRAAR,http://id.loc.gov/authorities/names/n2005023062,,,,"Annali dell'Istituto storico italo-germanico in Trento.",,,,,,Fonti,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12209347,ItRAAR,http://id.loc.gov/authorities/names/n86745936,,,,"Studia psychologica (Louvain, Belgium)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12211203,ItRAAR,http://id.loc.gov/authorities/names/n42003484,,,,"Collection Esprit.",,,,,,"Frontière ouverte",,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12211507,ItRAAR,http://id.loc.gov/authorities/names/no2003003968,,,,"Rencontres Européennes",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12214271,ItRAAR,http://id.loc.gov/authorities/names/no2004100035,,,,"Collana Archeologia e storia dell'arte antica",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12216675,ItRAAR,http://id.loc.gov/authorities/names/n88543954,,,,"Collection des études de lettres",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12220478,ItRAAR,http://id.loc.gov/authorities/names/no2005106228,,,,"Collection Médic",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12220782,ItRAAR,http://id.loc.gov/authorities/names/n84706957,,,,"Britische und irische Studien zur deutschen Sprache und Literatur",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12221136,ItRAAR,http://id.loc.gov/authorities/names/no2004014891,,,,"Publications de l'Institut international des droits de l'homme",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12222607,ItRAAR,http://id.loc.gov/authorities/names/no2004100119,,,,"Collana Adapt",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12224606,ItRAAR,http://id.loc.gov/authorities/names/n2002048707,,,,"Biblioteca di studi egittologici",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12224627,ItRAAR,http://id.loc.gov/authorities/names/n2005004941,,,,"Collection Centre Asie",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12225072,ItRAAR,http://id.loc.gov/authorities/names/n2005004926,,,,"Biblioteca di Adamantius",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12225882,ItRAAR,http://id.loc.gov/authorities/names/n42027689,,,,"Collana storica (Argalìa editore)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12227793,ItRAAR,,,,,"Biblioteca Historica da Sociedade de estudos medievais",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12230289,ItRAAR,http://id.loc.gov/authorities/names/n91004758,,,,"Colección Timonel",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12232093,ItRAAR,http://id.loc.gov/authorities/names/no2005006954,,,,"Collana di testi mistici",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12232939,ItRAAR,http://id.loc.gov/authorities/names/n96066677,,,,"Serie Derecho (Bilbao, Spain)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12234890,ItRAAR,http://id.loc.gov/authorities/names/no2005101329,,,,"Bibliothèque d'histoire culturelle du Moyen Age",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12235276,ItRAAR,http://id.loc.gov/authorities/names/n84805737,,,,"Collana di studi di storia della medicina",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12235357,ItRAAR,http://id.loc.gov/authorities/names/n86735835,,,,"Serie Filosofía y letras (Seville, Spain)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12236341,ItRAAR,http://id.loc.gov/authorities/names/n42037443,,,,"Publicações avulsas (Museu Paraense Emílio Goeldi)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12236428,ItRAAR,http://id.loc.gov/authorities/names/n86717842,,,,"Publication (Social Science Education Consortium)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12236434,ItRAAR,http://id.loc.gov/authorities/names/n91124963,,,,"Publication (American Academy of Arts and Letters)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12236577,ItRAAR,http://id.loc.gov/authorities/names/n83733705,,,,"Publication (British Museum (Natural History))",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12236818,ItRAAR,http://id.loc.gov/authorities/names/n86742354,,,,"Publication (Field Museum of Natural History : 1909).",,,,,,"Zoological series",,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12236992,ItRAAR,http://id.loc.gov/authorities/names/no2009039608,,,,"Publications of the Pennsylvania-Yale Expedition to Egypt",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12237010,ItRAAR,http://id.loc.gov/authorities/names/n83706586,,,,"Publications de l'Université de Tehran",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12237040,ItRAAR,http://id.loc.gov/authorities/names/n42020340,,,,"Publication (Université Laval. Centre international de recherches sur le bilinguisme)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12237045,ItRAAR,http://id.loc.gov/authorities/names/no00042261,,,,"Publications of the Egyptian Research Account and British School of Archaeology in Egypt",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12237310,ItRAAR,http://id.loc.gov/authorities/names/n50055589,,,,"Austrian State Treaty",(1955),,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12237958,ItRAAR,,,,,"Bibliothéque universelle Lemerre",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12238030,ItRAAR,http://id.loc.gov/authorities/names/n94090145,,,,"Colección ""Piedras angulares""",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12239330,ItRAAR,http://id.loc.gov/authorities/names/n86701535,,,,"Publications de l'Institut d'études et de recherches interethniques et interculturelles (I.D.E.R.I.C.), Centre d'étude des plurilinguismes, Université de Nice",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12239692,ItRAAR,http://id.loc.gov/authorities/names/n42031029,,,,"Publication (International Secretariat for Research on the History of Agricultural Implements)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12239830,ItRAAR,http://id.loc.gov/authorities/names/n84703784,,,,"Publications of Luther-Agricola-Society.",,,,,B,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12239832,ItRAAR,http://id.loc.gov/authorities/names/n42037857,,,,"Schriften der Luther-Agricola-Gesellschaft.",,,,,A,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12240764,ItRAAR,http://id.loc.gov/authorities/names/n2004014438,,,,"Documenti (Università degli studi di Reggio Calabria. Dipartimento di architettura e analisi della città mediterranea)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12240799,ItRAAR,http://id.loc.gov/authorities/names/no2006019476,,,,"Collection ""Leurs amours""",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12241517,ItRAAR,,,,,"Collana di studi economico-aziendali ""Alberto Riparbelli""",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12241529,ItRAAR,http://id.loc.gov/authorities/names/nr2002025487,,,,"Collana del Dipartimento di architettura e pianificazione del Politecnico di Milano",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12241558,ItRAAR,http://id.loc.gov/authorities/names/n98060757,,,,"Collana di testi e documenti di diritto europeo",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12241655,ItRAAR,http://id.loc.gov/authorities/names/n2001094105,,,,"Collana Comunità e innovazione",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12243072,ItRAAR,http://id.loc.gov/authorities/names/nr2001000284,,,,"Publications of the Oriental Library of the Hungarian Academy of Sciences",,,,,,,,,,,,DLC,UNIF_TITLE
12243320,ItRAAR,http://id.loc.gov/authorities/names/nr99018680,,,,"Biblioteca della gioventù italiana",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12244029,ItRAAR,http://id.loc.gov/authorities/names/no97013042,,,,"Biblioteca di coltura politica",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12244041,ItRAAR,http://id.loc.gov/authorities/names/nr99017924,,,,"Classici italiani e stranieri",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12244322,ItRAAR,http://id.loc.gov/authorities/names/no95039104,,,,"Collezione di testi greci",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12245038,ItRAAR,http://id.loc.gov/authorities/names/n2004007815,,,,"Collection Archigraphy paysages",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12245074,ItRAAR,http://id.loc.gov/authorities/names/nr99018678,,,,"Biblioteca di classici italiani commentati per le scuole",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12245292,ItRAAR,,,,,"Veröffentlichungen des Instituts für Kirchliche Zeitgeschichte am Internationalen Forschungszentrum für Grundfragen der Wissenschaften Salzburg.",,,,,"II Serie,",Studien,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12246236,ItRAAR,http://id.loc.gov/authorities/names/nr96015828,,,,"Publikationen des österreichischen Staatsarchivs.",,,,,"II. Serie,","Inventare österreichischer Archive",,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12246364,ItRAAR,http://id.loc.gov/authorities/names/no96020560,,,,"Estudios de historia (Mexico City, Mexico)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12247366,ItRAAR,http://id.loc.gov/authorities/names/n88509998,,,,"Turismo, consumi, tempo libero",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12248012,ItRAAR,http://id.loc.gov/authorities/names/n95018969,,,,"Collection des thèses de Paris III",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12248223,ItRAAR,http://id.loc.gov/authorities/names/n90718824,,,,Grandi,,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12250592,ItRAAR,,,,,"Références (Armand Colin).",,,,,,Histoire,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12255304,ItRAAR,http://id.loc.gov/authorities/names/no99015808,,,,"Bibliothèque précieuse",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12255689,ItRAAR,http://id.loc.gov/authorities/names/n94033638,,,,"Archivi del catalogo.",,,,,,Roma,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12256348,ItRAAR,http://id.loc.gov/authorities/names/nr2001018880,,,,"UCD studies in the history of art",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12259135,ItRAAR,http://id.loc.gov/authorities/names/n42015728,,,,"Maestri (Edizioni Galleria Marescalchi)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12260068,ItRAAR,http://id.loc.gov/authorities/names/no99079117,,,,"Classici italiani (Nuova Italia editrice)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12260833,ItRAAR,http://id.loc.gov/authorities/names/no2005015931,,,,"Archivum Gregorianum",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12261032,ItRAAR,http://id.loc.gov/authorities/names/n86749399,,,,"Bibliothèque stratégique",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12261853,ItRAAR,http://id.loc.gov/authorities/names/nr2003031733,,,,"Colección Estudios (Institución ""Fernando el Católico"")",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12263347,ItRAAR,http://id.loc.gov/authorities/names/n00006447,,,,"Biblioteca dell'Istituto italiano di bioetica",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12265053,ItRAAR,http://id.loc.gov/authorities/names/n42003536,,,,"Collection Mouvement social",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12265260,ItRAAR,http://id.loc.gov/authorities/names/nr99016916,,,,"Biblioteca classica popolare italiana e straniera",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12267406,ItRAAR,http://id.loc.gov/authorities/names/n96004689,,,,"Antropologia culturale e sociale.",,,,,,"Serie ""Studi e ricerche""",,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12268018,ItRAAR,http://id.loc.gov/authorities/names/n42003476,,,,"Collection ""Enfance heureuse""",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12268315,ItRAAR,http://id.loc.gov/authorities/names/n92017199,,,,"Biblioteca di cultura.",,,,,,"Collana di poesia svedese",,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12269450,DLC,http://id.loc.gov/authorities/names/nr99005110,,,,"Archivio di Montecassino (Series).",,,,,,"Carte del Medioevo meridionale",,,,,,NIC;eng;NIC;MH,UNIF_TITLE
12271661,ItRAAR,http://id.loc.gov/authorities/names/n89606198,,,,"Collection ""Auvergne de tous les temps""",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12271787,ItRAAR,,,,,"Acta Thomae.",,,,,108-113,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12272318,ItRAAR,http://id.loc.gov/authorities/names/no96042780,,,,"Collection L'Homme des origines.",,,,,,"S�rie ""Pr�histoire d'Europe""",,,,,,ItRAAR;It12273169,ItRAAR,http://id.loc.gov/authorities/names/nr2003029739,,,,"Manuali (Franco Angeli editore)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12274109,ItRAAR,http://id.loc.gov/authorities/names/n91098057,,,,"Colección Pastoral popular",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12274250,ItRAAR,http://id.loc.gov/authorities/names/n2003036659,,,,"Colección Almud",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12274332,ItRAAR,,,,,"Università degli studi di Foggia.",,,,,,"Facoltà di giurisprudenza",,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12274347,ItRAAR,http://id.loc.gov/authorities/names/n84733886,,,,"Collection ""Septième art""",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12274776,ItRAAR,http://id.loc.gov/authorities/names/n86734552,,,,"Österreich Dokumentationen",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12274865,ItRAAR,http://id.loc.gov/authorities/names/n84736610,,,,"Colecção pelo Império",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12275393,ItRAAR,http://id.loc.gov/authorities/names/no00004478,,,,"Collana di studi storici medioevali",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12277414,ItRAAR,,,,,"Collana di studi (Università degli studi di Siena. Istituto di diritto pubblico e internazionale)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12278791,ItRAAR,http://id.loc.gov/authorities/names/n93039955,,,,"Collana Storia dei trasporti pubblici",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12279050,ItRAAR,http://id.loc.gov/authorities/names/n2003105446,,,,"Spiritualità (Urbaniana University Press)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12280110,ItRAAR,http://id.loc.gov/authorities/names/n84711993,,,,"Coleção Fazer",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12282533,ItRAAR,http://id.loc.gov/authorities/names/n42000117,,,,"Colección DEVYM",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12286254,ItRAAR,http://id.loc.gov/authorities/names/n42004624,,,,"Biblioteca de estudios paraguayos",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12286432,ItRAAR,http://id.loc.gov/authorities/names/no96045735,,,,"Collana della Fondazione Cariplo per la ricerca scientifica",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12286529,ItRAAR,http://id.loc.gov/authorities/names/no94008188,,,,"Biblioteca biográfica",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12286708,ItRAAR,http://id.loc.gov/authorities/names/n2004025179,,,,Monográfica.,,,,,,"Biblioteca de humanidades.;Chronica nova estudios históricos",,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12286760,ItRAAR,http://id.loc.gov/authorities/names/nr2003040376,,,,"Collana della Fondazione Edison",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12288542,ItRAAR,http://id.loc.gov/authorities/names/n93110192,,,,"Biblioteca del mare.",,,,,,Scientifica,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12288620,ItRAAR,http://id.loc.gov/authorities/names/n42030726,,,,"Biblioteca dell'Argileto (Edizioni Bastogi)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12288621,ItRAAR,http://id.loc.gov/authorities/names/nr99014976,,,,"Biblioteca delle famiglie (Guigoni)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12288622,ItRAAR,http://id.loc.gov/authorities/names/n00016537,,,,"Biblioteca delle scienze",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12290655,ItRAAR,,,,,"Serie dei classici greci e latini (Biblioteca nazionale centrale di Firenze).",,,,,,"Testi con commento filologico",,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12290746,ItRAAR,http://id.loc.gov/authorities/names/n92010921,,,,"Biblioteca rara",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12290814,ItRAAR,http://id.loc.gov/authorities/names/n97066356,,,,"Biblioteca scientifica (Liguori editore)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12290835,ItRAAR,http://id.loc.gov/authorities/names/n42000303,,,,"Biblioteca Selecta.",,,,,,Història,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12291201,ItRAAR,http://id.loc.gov/authorities/names/no99031227,,,,"Biblioteche e archivi.",,,,,,"Manoscritti medievali del Veneto",,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12291304,ItRAAR,http://id.loc.gov/authorities/names/n90642443,,,,"Biblioteka pota",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12291319,ItRAAR,http://id.loc.gov/authorities/names/n2001030506,,,,"Biblioteka Posebna izdanja (Matica hrvatska Dubrovnik)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12292167,ItRAAR,http://id.loc.gov/authorities/names/n98002921,,,,"Bibliotheca Nubica et Aethiopica",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12293620,ItRAAR,http://id.loc.gov/authorities/names/n95077472,,,,"Bibliothèque de la jeunesse chrétienne",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12293881,ItRAAR,http://id.loc.gov/authorities/names/n2004063654,,,,"Bibliothèque de philosophie contemporaine (Baillière)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12295060,ItRAAR,http://id.loc.gov/authorities/names/n90668939,,,,"Collection Habitat et sociétés",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12295247,ItRAAR,http://id.loc.gov/authorities/names/n90699995,,,,"Collections du Musée Carnavalet",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12295808,ItRAAR,http://id.loc.gov/authorities/names/no00005869,,,,"Collection Dictionnaires Le Robert/Seuil",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12296775,ItRAAR,http://id.loc.gov/authorities/names/n95027206,,,,"Collection Essais & recherches",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12297699,ItRAAR,,,,,"Occasional papers (Princeton University. Dept. of Art and Archaeology. Index of Christian Art)",,,,,,,,,,,,DLC;DLC,UNIF_TITLE
12299520,ItRAAR,,,,"(Leontius, vesc. di Neapolis, sec. VII)","Vita Johannis Eleemosynarii",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12301672,ItRAAR,http://id.loc.gov/authorities/names/n2004088452,,,,"Collana Ismu",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12303703,ItRAAR,http://id.loc.gov/authorities/names/n42036577,,,,"Archives d'écologie préhistorique",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12304672,ItRAAR,http://id.loc.gov/authorities/names/no94034505,,,,"Collection ""Polemos""",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12307139,ItRAAR,http://id.loc.gov/authorities/names/n42036758,,,,"Archivi reali di Ebla.",,,,,,Testi,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12307296,ItRAAR,http://id.loc.gov/authorities/names/no97041608,,,,"Archivi reali di Ebla.",,,,,,Studi,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12307655,ItRAAR,http://id.loc.gov/authorities/names/n97055284,,,,"Collana testimoni della missione",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12308794,ItRAAR,http://id.loc.gov/authorities/names/no96018690,,,,"Appendice al bollettino (Deputazione di storia patria per l'Umbria)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12309477,ItRAAR,http://id.loc.gov/authorities/names/nr2003030622,,,,"Colección ""Cuarto centenario""",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12310766,ItRAAR,http://id.loc.gov/authorities/names/n84719991,,,,"Archivio (Giuffrè editore)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12311623,ItRAAR,http://id.loc.gov/authorities/names/no00025950,,,,"Libro del Chiodo",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12312431,ItRAAR,,,,,Apostolos,,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12313435,ItRAAR,,,,,"Katalozi (Muzej hrvatskih arheolokih spomenika u Splitu)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12313449,ItRAAR,,,,,"Katalozi i monografije (Muzej hrvatskih arheolokih spomenika u Splitu)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12313494,ItRAAR,http://id.loc.gov/authorities/names/n97041100,,,,"Archivio italiano (Archivio Guido Izzi)",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12313736,ItRAAR,http://id.loc.gov/authorities/names/n95104137,,,,"Estudio general",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12313943,ItRAAR,http://id.loc.gov/authorities/names/n86720970,,,,"Collana CH",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12314365,ItRAAR,http://id.loc.gov/authorities/names/n86724947,,,,"Resources for biblical study",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12314617,ItRAAR,http://id.loc.gov/authorities/names/no98119762,,,,"Supplemento all'Archivio storico siracusano",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12317081,ItRAAR,http://id.loc.gov/authorities/names/n84721974,,,,"Collana ""Matteo Ripa""",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12318571,ItRAAR,http://id.loc.gov/authorities/names/no94016735,,,,"Histoire notariale",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
12321247,ItRAAR,http://id.loc.gov/authorities/names/n99008045,,,,"Collana di cinema",,,,,,,,,,,,ItRAAR;ItRAAR,UNIF_TITLE
